# ART_BERN5_ID	Plant_Name	pH_min	BS_min	CN_min	WI_min	CI_min	VP_min	CWB_min	pH_optmin	BS_optmin	CN_optmin	WI_optmin	CI_optmin	VP_optmin	CWB_optmin	pH_optmax	BS_optmax	CN_optmax	WI_optmax	CI_optmax	VP_optmax	CWB_optmax	pH_max	BS_max	CN_max	WI_max	CI_max	VP_max	CWB_max
4136	Agrostis canina granatensis	3	3	12	32	32	125	-36	3.4	8	21	38	9	133	-30	4.9	26	50	59	12	157	-13	5.4	32	60	66	14	165	-8
4137	Pinguicula nevadensis	3	3	12	32	32	125	-36	3.4	8	21	38	9	133	-30	4.9	26	50	59	12	157	-13	5.4	32	60	66	14	165	-8
4138	Festuca rubra pruinosa	4.8	26	12	4	4	200	1	5.2	40	15	8	18	216	14	6.5	85	27	23	27	264	55	7	100	31	28	30	280	69
4139	Rumex acetosa biformis	4.8	26	12	4	4	200	1	5.4	40	14	8	18	210	10	7.3	85	21	23	24	240	40	8	100	24	28	26	250	50
4140	Silene uniflora	4.8	26	12	4	4	200	1	5.2	40	14	8	18	210	10	6.5	85	21	23	24	240	40	7	100	24	28	26	250	50
4141	Anthyllis vulneraria iberica	4.8	26	12	4	4	200	1	5.3	40	14	8	18	210	10	6.9	85	21	23	24	240	40	7.5	100	24	28	26	250	50
4142	Daucus carota hispidus	4.8	26	12	4	4	200	1	5.4	40	14	8	18	210	10	7.3	85	21	23	24	240	40	8	100	24	28	26	250	50
4143	Armeria maritima maritima	4.8	26	12	4	4	200	1	5.2	40	14	8	18	216	13	6.5	85	21	23	26	264	52	7	100	24	28	29	280	65
4144	Spartina maritima	4.6	26	12	16	16	200	1	5.1	40	14	22	18	210	10	6.9	85	21	43	24	240	40	7.5	100	24	50	26	250	50
4145	Tephroseris helenitis macrochaetus	4.8	26	12	4	4	200	1	5.2	40	14	8	18	210	10	6.5	85	21	23	24	240	40	7	100	24	28	26	250	50
4146	Cistus umbellatus viscosus	4.2	18	15	8	8	165	-31	4.7	34	17	11	10	172	-26	6.4	83	23	21	13	193	-12	7	100	26	25	14	200	-8
4147	Thymus mastichina	4.2	18	15	8	8	165	-31	4.8	34	17	11	10	172	-26	6.8	83	23	21	13	193	-12	7.5	100	26	25	14	200	-8
4148	Hyparrhenia sinaica	5	28	10	4	4	230	-22	5.4	42	11	8	12	250	-17	6.6	85	16	20	15	310	-2	7	100	18	25	16	330	2
4149	Piptatherum coerulescens	5	28	10	4	4	230	-22	5.4	42	11	8	12	250	-17	6.6	85	16	20	15	310	-2	7	100	18	25	16	330	2
4150	Heteropogon contortus	5	28	10	4	4	230	-22	5.4	42	11	8	12	250	-17	6.6	85	16	20	15	310	-2	7	100	18	25	16	330	2
4151	Bituminaria bituminosa	4.2	18	10	4	4	230	-22	4.7	34	13	8	13	250	-12	6.4	83	22	20	19	310	16	7	100	26	25	21	330	26
4152	Centaurea resupinata saguntina	5	28	10	4	4	230	-22	5.4	42	11	8	12	250	-17	6.6	85	16	20	15	310	-2	7	100	18	25	16	330	2
4153	Andropogon distachyos	5	28	10	4	4	230	-22	5.4	42	12	8	12	250	-16	6.6	85	21	20	15	310	0	7	100	24	25	17	330	5
4154	Phagnalon saxatile 	5	28	10	4	4	230	-22	5.4	42	11	8	12	252	-16	6.6	85	16	20	15	318	0	7	100	18	25	17	340	5
4155	Convolvulus althaeoides	5	28	10	4	4	230	-22	5.4	42	12	8	13	250	-10	6.6	85	21	20	20	310	24	7	100	24	25	23	330	36
4156	Holcus gayanus	4.2	18	15	12	12	125	-36	4.6	24	18	21	9	137	-30	5.8	45	29	50	12	173	-13	6.3	52	33	60	14	185	-8
4157	Neoschischkinia truncatula	4.2	18	15	12	12	125	-36	4.6	24	18	21	9	137	-30	5.8	45	29	50	12	173	-13	6.3	52	33	60	14	185	-8
4158	Rumex acetosella angiocarpus	4.2	18	15	4	4	125	-36	4.6	24	18	15	9	137	-30	5.8	45	29	48	12	173	-13	6.3	52	33	60	14	185	-8
4159	Festuca indigesta curvifolia	3.1	4	22	4	4	125	-27	3.7	11	24	8	11	131	-21	5.5	34	30	20	14	149	-3	6.1	42	33	24	16	155	2
4160	Luzula caespitosa	3.1	4	22	4	4	125	-27	3.7	11	24	8	11	131	-21	5.5	34	30	20	14	149	-3	6.1	42	33	24	16	155	2
4161	Jasione crispa crispa	3.1	4	22	4	4	125	-27	3.7	11	24	8	11	131	-21	5.5	34	30	20	14	149	-3	6.1	42	33	24	16	155	2
4162	Sempervivum vicentei	3.1	4	22	4	4	125	-27	3.7	11	24	8	11	131	-21	5.5	34	30	20	14	149	-3	6.1	42	33	24	16	155	2
4163	Hieracium loscosianum	3.1	4	22	4	4	125	-27	3.7	11	24	8	11	131	-21	5.5	34	30	20	14	149	-3	6.1	42	33	24	16	155	2
4164	Lagurus ovatus	4	16	12	4	4	280	-3	4.4	23	14	6	16	290	4	5.8	44	21	15	21	320	28	6.3	52	24	18	23	330	36
4165	Vulpia membranacea	4	16	12	4	4	280	-3	4.4	23	14	6	16	290	4	5.8	44	21	15	21	320	28	6.3	52	24	18	23	330	36
4166	Silene sericea	4	16	12	4	4	280	-3	4.4	23	14	6	16	290	4	5.8	44	21	15	21	320	28	6.3	52	24	18	23	330	36
4167	Pseudorlaya pumila	4	16	12	4	4	280	-3	4.4	23	14	6	16	290	4	5.8	44	21	15	21	320	28	6.3	52	24	18	23	330	36
4168	Maresia nana	4	16	12	4	4	280	-3	4.4	23	14	6	16	290	4	5.8	44	21	15	21	320	28	6.3	52	24	18	23	330	36
4169	Molopospermum peloponnesiacum	4.5	22	22	4	4	75	-27	4.9	28	26	9	11	89	-21	6.1	49	40	24	14	131	-3	6.5	56	45	29	16	145	2
4170	Lilium pyrenaicum	4.5	22	22	4	4	75	-27	4.9	28	26	7	11	85	-21	6.1	49	40	18	14	115	-3	6.5	56	45	22	16	125	2
4171	Frankenia laevis	4.5	22	18	4	4	240	11	5	37	20	6	20	252	22	6.5	84	28	15	27	288	57	7	100	31	18	30	300	69
4172	Limonium binervosum	4.5	22	18	4	4	240	11	5	37	20	6	20	252	22	6.5	84	28	15	27	288	57	7	100	31	18	30	300	69
4173	Limbarda crithmoides	4.5	22	18	4	4	240	11	5.1	37	20	6	20	252	22	6.9	84	28	15	27	288	57	7.5	100	31	18	30	300	69
4174	Crithmum maritimum	4.5	22	18	4	4	240	11	5	37	20	6	20	252	22	6.5	84	28	15	27	288	57	7	100	31	18	30	300	69
4175	Elytrigia atherica	4.8	26	18	4	4	240	11	5.3	40	20	6	20	252	22	6.9	85	28	15	27	288	57	7.5	100	31	18	30	300	69
4176	Quercus orocantabrica	3	3	20	6	6	145	-12	3.4	8	22	9	15	157	-2	4.9	26	30	18	21	193	26	5.4	32	33	22	23	205	36
4177	Ulex cantabricus	3	3	20	6	6	145	-12	3.4	8	22	9	15	157	-2	4.9	26	30	18	21	193	26	5.4	32	33	22	23	205	36
4178	Pseudarrhenatherum longifolium	3	3	20	6	6	145	-12	3.4	8	22	9	15	157	-2	4.9	26	30	18	21	193	26	5.4	32	33	22	23	205	36
4179	Moehringia intricata castellana	6.1	40	15	4	4	185	-36	6.3	52	17	6	9	192	-30	7.2	88	23	15	12	213	-13	7.5	100	26	18	14	220	-8
4180	Sarcocapnos enneaphylla	6.1	40	15	4	4	185	-36	6.3	52	17	6	9	192	-30	7.2	88	23	15	12	213	-13	7.5	100	26	18	14	220	-8
4181	Rhamnus pumila	6.1	40	15	4	4	185	-36	6.3	52	17	6	9	192	-30	7.2	88	23	15	12	213	-13	7.5	100	26	18	14	220	-8
4182	Petrocoptis crassifolia	6.1	40	15	4	4	85	-12	6.3	52	17	6	14	100	-7	7.2	88	23	15	17	145	7	7.5	100	26	18	18	160	12
4183	Asplenium trichomanes pachyrachis	6.1	40	15	4	4	85	-12	6.4	52	17	6	14	100	-7	7.6	88	23	15	17	145	7	8	100	26	18	18	160	12
4184	Festuca gautieri	3	3	15	4	4	75	-22	3.4	8	24	8	12	89	-17	4.7	23	51	20	15	131	-2	5.2	29	60	24	16	145	2
4185	Jacobaea aquatica	4.4	21	8	24	24	115	-22	4.8	27	9	28	12	122	-17	6	45	14	41	15	143	-2	6.4	52	16	46	16	150	2
4186	Genista cinerascens	4.2	18	20	8	8	140	-31	4.7	34	22	13	10	147	-26	6.4	83	28	29	13	168	-12	7	100	31	35	14	175	-8
4187	Festuca braun-blanquetii 	4.2	18	20	8	8	145	-31	4.7	34	22	13	10	151	-26	6.4	83	28	29	13	169	-12	7	100	31	35	14	175	-8
4188	Conopodium pyrenaeum	4.2	18	20	8	8	145	-31	4.7	34	22	13	10	151	-26	6.4	83	28	29	13	169	-12	7	100	31	35	14	175	-8
4189	Jasione laevis carpetana	3	3	20	8	8	125	-31	3.8	22	22	14	10	133	-26	6.2	80	28	35	13	157	-12	7	100	31	42	14	165	-8
4190	Cerastium gracile	4.2	18	20	8	8	145	-31	4.7	34	22	13	10	149	-26	6.4	83	28	29	13	161	-12	7	100	31	35	14	165	-8
4191	Linaria nivea	4.2	18	20	8	8	145	-31	4.7	34	22	13	10	149	-26	6.4	83	28	29	13	161	-12	7	100	31	35	14	165	-8
4192	Sorbus intermedia	4.2	18	20	8	8	90	-31	4.7	34	22	13	10	105	-25	6.4	83	28	29	14	150	-7	7	100	31	35	16	165	-2
4193	Myosotis stolonifera	4.2	18	12	46	46	155	-36	4.8	34	16	56	9	168	-30	6.8	83	28	89	12	207	-13	7.5	100	33	100	14	220	-8
4194	Ranunculus omiophyllus	4.1	17	20	46	46	165	-31	4.6	33	22	56	10	176	-26	6.4	83	30	89	13	209	-12	7	100	33	100	14	220	-8
4195	Ranunculus aduncus	5.2	30	12	9	9	165	-31	5.7	44	14	16	10	176	-25	7.4	86	20	38	13	209	-9	8	100	22	46	15	220	-4
4196	Scrophularia scorodonia	4.6	24	7	33	33	165	-31	5.1	39	11	38	10	174	-25	6.9	84	23	54	13	201	-9	7.5	100	28	60	15	210	-4
4197	Calepina irregularis	4.6	24	7	33	33	165	-31	5.1	39	11	38	10	174	-25	6.9	84	23	54	13	201	-9	7.5	100	28	60	15	210	-4
4198	Sedum campanulatum	4.6	24	7	33	33	145	-31	5.1	39	11	38	10	149	-25	6.9	84	23	54	13	161	-9	7.5	100	28	60	15	165	-4
4199	Epilobium anagallidifolium	4.6	24	7	33	33	145	-31	5.1	39	11	38	10	149	-25	6.9	84	23	54	13	161	-9	7.5	100	28	60	15	165	-4
4200	Sedum maireanum	4.6	24	7	33	33	145	-41	5.1	39	11	38	8	149	-36	6.9	84	23	54	11	161	-22	7.5	100	28	60	12	165	-18
4201	Trifolium strictum	4.2	18	7	8	8	145	-41	4.8	34	11	11	9	172	-29	6.8	83	23	23	16	253	5	7.5	100	28	27	19	280	17
4202	Senecio doria laderoi 	4.6	24	7	26	26	110	-46	5.1	39	12	32	13	132	-12	6.9	84	27	53	34	198	88	7.5	100	33	60	41	220	122
4203	Silybum eburneum	5.2	28	7	24	24	200	-31	5.6	42	11	31	10	208	-24	7	85	23	52	14	232	-4	7.5	100	28	60	16	240	2
4204	Carthamus lanatus	5.2	28	7	8	8	200	-31	5.6	42	11	18	10	222	-24	7	85	23	49	14	288	-4	7.5	100	28	60	16	310	2
4205	Lactuca serriola	5.2	28	7	24	24	200	-31	5.6	42	11	31	10	208	-24	7	85	23	52	14	232	-4	7.5	100	28	60	16	240	2
4206	Picnomon acarna	5.2	28	7	24	24	200	-31	5.6	42	11	31	10	208	-24	7	85	23	52	14	232	-4	7.5	100	28	60	16	240	2
4207	Carduus pycnocephalus	5.2	28	7	8	8	200	-31	5.6	42	11	18	10	224	-23	7	85	23	49	15	296	-1	7.5	100	28	60	17	320	6
4208	Anacyclus clavatus	5.2	28	7	8	8	200	-31	5.6	42	11	18	10	222	-24	7	85	23	49	14	288	-4	7.5	100	28	60	16	310	2
4209	Beta vulgaris maritima	5.2	28	7	8	8	200	-31	5.6	42	11	18	11	228	-19	7	85	23	49	18	312	14	7.5	100	28	60	21	340	26
4210	Anisantha diandra	5.2	28	7	24	24	200	-31	5.6	42	11	31	10	208	-24	7	85	23	52	14	232	-4	7.5	100	28	60	16	240	2
4211	Sedum anglicum	4.5	23	22	4	4	220	11	4.9	29	26	8	20	234	22	6.1	49	40	20	27	276	57	6.5	56	45	24	30	290	69
4212	Spergularia rupicola	4.5	23	22	4	4	220	11	4.9	29	26	8	20	234	22	6.1	49	40	20	27	276	57	6.5	56	45	24	30	290	69
4213	Suaeda spicata	5.2	30	12	18	18	210	-31	5.7	44	14	23	10	236	-23	7.4	86	20	40	15	314	0	8	100	22	46	17	340	7
4214	Suaeda splendens	5.2	30	12	18	18	210	-31	5.7	44	14	23	10	214	-25	7.4	86	20	40	13	226	-9	8	100	22	46	15	230	-4
4215	Frankenia pulverulenta	5.2	30	12	18	18	210	-31	5.7	44	14	23	10	214	-25	7.4	86	20	40	13	226	-9	8	100	22	46	15	230	-4
4216	Sphenopus divaricatus	5.2	30	12	18	18	210	-31	5.7	44	14	23	10	214	-25	7.4	86	20	40	13	226	-9	8	100	22	46	15	230	-4
4217	Tamarix canariensis	5.2	30	12	18	18	220	-22	5.7	44	14	23	11	226	-18	7.4	86	20	40	14	244	-7	8	100	22	46	15	250	-4
4218	Suaeda vera	5.2	27	10	12	12	220	-22	5.7	41	12	18	12	242	-14	7.4	85	19	39	17	308	9	8	100	22	46	19	330	17
4219	Arthrocnemum macrostachyum	5.2	30	12	18	18	220	-22	5.7	44	14	23	11	226	-18	7.4	86	20	40	14	244	-7	8	100	22	46	15	250	-4
4220	Elytrigia curvifolia	5.2	30	12	18	18	220	-22	5.7	44	14	23	11	226	-18	7.4	86	20	40	14	244	-7	8	100	22	46	15	250	-4
4221	Limonium ruizi	5.2	30	12	18	18	220	-22	5.7	44	14	23	11	226	-18	7.4	86	20	40	14	244	-7	8	100	22	46	15	250	-4
4222	Sarcocornia alpini carinata	5.2	30	12	18	18	220	-22	5.7	44	14	23	11	226	-18	7.4	86	20	40	14	244	-7	8	100	22	46	15	250	-4
4223	Erica andevalensis	2.8	3	20	10	10	280	-3	3.1	6	22	16	16	290	1	4	16	28	35	19	320	16	4.3	20	31	42	20	330	21
4224	Erica australis	2.8	3	20	10	10	280	-3	3.1	6	22	16	16	290	1	4	16	28	35	19	320	16	4.3	20	31	42	20	330	21
4225	Ulex parviflorus eriocladus	2.8	3	20	10	10	280	-3	3.1	6	22	16	16	290	1	4	16	28	35	19	320	16	4.3	20	31	42	20	330	21
4226	Cistus populifolius	2.8	3	20	10	10	280	-3	3.1	6	22	16	16	290	1	4	16	28	35	19	320	16	4.3	20	31	42	20	330	21
4227	Erica umbellata	2.8	3	20	10	10	280	-3	3.1	6	22	16	16	290	1	4	16	28	35	19	320	16	4.3	20	31	42	20	330	21
4228	Cistus ocymoides	2.8	3	20	10	10	280	-3	3.1	6	22	16	16	290	1	4	16	28	35	19	320	16	4.3	20	31	42	20	330	21
4229	Luzula pediformis	3	3	18	10	10	120	-22	3.4	8	26	21	12	126	-17	4.6	23	51	54	15	144	-2	5	28	60	66	16	150	2
4230	Pinus sylvestris iberica	3.1	4	22	4	4	145	-31	3.7	11	24	8	10	151	-24	5.5	34	30	20	14	169	-4	6.1	42	33	24	16	175	2
4231	Hedera hibernica	4.5	23	12	4	4	200	11	5	38	14	8	20	224	22	6.5	84	23	20	27	296	57	7	100	26	24	30	320	69
4232	Polypodium cambricum cambricum	4.5	23	12	4	4	200	11	5	38	14	8	20	224	22	6.5	84	23	20	27	296	57	7	100	26	24	30	320	69
4233	Olea sylvestris	4.5	23	12	4	4	200	-17	5	38	14	8	15	228	0	6.5	84	23	20	26	312	51	7	100	26	24	30	340	69
4234	Prunus lusitanica	4.5	23	12	4	4	200	11	5	38	14	8	20	224	22	6.5	84	23	20	27	296	57	7	100	26	24	30	320	69
4235	Carex alpina	4.5	23	15	39	39	115	-22	4.9	33	18	44	12	125	-17	6.3	64	29	60	15	155	-2	6.8	75	33	66	16	165	2
4236	Camphorosma annua	5.2	30	12	8	8	180	-27	5.6	44	14	18	11	186	-21	7	86	23	49	14	204	-3	7.5	100	26	60	16	210	2
4237	Plantago tenuiflora	5.2	30	12	8	8	180	-36	5.6	44	14	18	9	186	-28	7	86	23	49	14	204	-5	7.5	100	26	60	16	210	2
4238	Taraxacum bessarabicum	5.2	30	12	8	8	180	-27	5.6	44	14	18	11	186	-21	7	86	23	49	14	204	-3	7.5	100	26	60	16	210	2
4239	Petrosimonia triandra	5.2	30	12	8	8	160	-22	5.6	44	14	15	12	168	-15	7	86	23	38	16	192	5	7.5	100	26	46	18	200	12
4240	Artemisia santonicum	5.2	30	12	8	8	160	-36	5.6	44	14	15	10	170	-26	7	86	23	38	16	200	2	7.5	100	26	46	18	210	12
4241	Limonium gmelini	5.2	30	12	8	8	160	-36	5.6	44	14	15	10	170	-26	7	86	23	38	16	200	2	7.5	100	26	46	18	210	12
4242	Bassia sedoides	5.2	30	12	8	8	160	-22	5.6	44	14	15	12	168	-15	7	86	23	38	16	192	5	7.5	100	26	46	18	200	12
4243	Halimione verrucifera	5.2	30	12	8	8	160	-22	5.6	44	14	15	12	168	-15	7	86	23	38	16	192	5	7.5	100	26	46	18	200	12
4244	Pholiurus pannonicus	6.2	49	12	8	8	185	-36	6.6	59	14	15	9	190	-29	8	89	23	38	13	205	-10	8.5	100	26	46	15	210	-4
4245	Hordeum marinum	6.2	49	12	8	8	185	-36	6.6	59	14	15	9	190	-29	8	89	23	38	13	205	-10	8.5	100	26	46	15	210	-4
4246	Dichodon viscidum	6.2	49	12	8	8	185	-36	6.6	59	14	15	9	190	-29	8	89	23	38	13	205	-10	8.5	100	26	46	15	210	-4
4247	Gypsophila muralis	6.2	49	12	8	8	185	-36	6.6	59	14	15	9	190	-29	8	89	23	38	13	205	-10	8.5	100	26	46	15	210	-4
4248	Zingeria pisidica	6.2	49	12	8	8	185	-36	6.6	59	14	15	9	190	-29	8	89	23	38	13	205	-10	8.5	100	26	46	15	210	-4
4249	Beckmannia eruciformis	6.2	49	12	8	8	185	-36	6.6	59	14	15	9	190	-29	8	89	23	38	13	205	-10	8.5	100	26	46	15	210	-4
4250	Syringa josikaea	5.2	30	12	8	8	125	-7	5.6	44	14	14	15	134	0	7	86	23	35	19	161	19	7.5	100	26	42	21	170	26
4251	Aconitum plicatum	5.2	30	12	8	8	125	-7	5.6	44	14	14	15	134	0	7	86	23	35	19	161	19	7.5	100	26	42	21	170	26
4252	Dipsacus pilosus	5.2	30	12	8	8	125	-7	5.6	44	14	14	15	134	0	7	86	23	35	19	161	19	7.5	100	26	42	21	170	26
4253	Tamarix ramosissima	6.4	52	12	5	5	175	-46	6.7	61	14	13	7	184	-38	7.6	90	20	37	12	211	-15	8	100	22	46	14	220	-8
4254	Lotus tenuis	6.4	52	12	5	5	175	-46	6.7	61	14	13	7	184	-38	7.6	90	20	37	12	211	-15	8	100	22	46	14	220	-8
4255	Melilotus officinalis	6.4	52	12	5	5	175	-46	6.7	61	14	13	7	184	-38	7.6	90	20	37	12	211	-15	8	100	22	46	14	220	-8
4256	Cynanchum acutum	6.4	52	12	5	5	175	-46	6.7	61	14	13	7	184	-38	7.6	90	20	37	12	211	-15	8	100	22	46	14	220	-8
4257	Althaea officinalis	6.4	52	12	5	5	175	-46	6.7	61	14	13	7	184	-38	7.6	90	20	37	12	211	-15	8	100	22	46	14	220	-8
4258	Leucanthemum rotundifolium	4.1	15	18	12	12	90	-12	4.6	32	20	21	14	103	-5	6.4	83	28	50	18	142	14	7	100	31	60	20	155	21
4260	Ranunculus carpaticus	5	25	18	12	12	90	-3	5.4	40	20	21	16	103	1	6.6	85	28	50	19	142	16	7	100	31	60	20	155	21
4261	Aconitum toxicum	5	25	18	12	12	90	-3	5.4	40	20	21	16	103	1	6.6	85	28	50	19	142	16	7	100	31	60	20	155	21
4262	Campanula abietina	3.3	5	18	12	12	90	-7	4	24	20	21	15	105	-1	6.2	81	28	50	18	150	15	7	100	31	60	20	165	21
4263	Salix silesiaca	3.6	11	16	12	12	90	-12	4.2	24	18	18	14	104	-5	6.1	66	24	36	18	146	14	6.8	80	26	42	20	160	21
4264	Dryopteris expansa	3.6	11	16	12	12	90	-12	3.9	14	18	18	14	104	-5	4.8	26	24	36	18	146	14	5.2	30	26	42	20	160	21
4265	Soldanella hungarica	3.6	11	16	12	12	65	-12	3.9	14	18	18	14	84	-5	4.8	26	24	36	18	141	14	5.2	30	26	42	20	160	21
4266	Viola declinata	3.6	11	16	12	12	90	-12	3.9	14	19	18	14	104	-5	4.8	26	28	36	18	146	14	5.2	30	31	42	20	160	21
4267	Rhododendron myrtifolium	4	17	22	12	12	65	-12	4.2	19	24	18	14	84	-5	4.9	27	30	36	18	141	14	5.2	30	33	42	20	160	21
4268	Campanula kladniana	4.2	18	15	12	12	65	-12	4.8	34	18	18	14	91	-5	6.8	83	29	36	18	169	14	7.5	100	33	42	20	195	21
4269	Melampyrum saxosum	4.2	18	22	12	12	65	-12	4.4	20	24	18	14	84	-5	5	27	30	36	18	141	14	5.2	30	33	42	20	160	21
4270	Thymus comosus	5.2	30	12	6	6	75	-12	5.8	44	14	9	14	99	-5	7.8	86	21	20	18	171	14	8.5	100	24	24	20	195	21
4271	Helictotrichon decorum	6.2	45	12	6	6	125	-12	6.6	56	14	9	14	139	-5	8	89	21	20	18	181	14	8.5	100	24	24	20	195	21
4272	Rhamnus saxatilis tinctoria	6.2	45	12	6	6	135	-12	6.6	56	14	9	14	147	-5	8	89	21	20	18	183	14	8.5	100	24	24	20	195	21
4273	Dianthus spiculifolius	6.2	45	12	6	6	75	-12	6.6	56	14	9	14	99	-5	8	89	21	20	18	171	14	8.5	100	24	24	20	195	21
4274	Sorbus dacica	5.2	28	12	6	6	145	1	5.8	42	14	9	17	152	6	7.8	85	21	20	20	173	21	8.5	100	24	24	21	180	26
4275	Iris ruthenica	5.2	28	12	6	6	110	-3	5.8	42	14	9	16	124	2	7.8	85	21	20	19	166	20	8.5	100	24	24	21	180	26
4276	Aconitum moldavicum	5.2	28	12	6	6	145	1	5.8	42	14	9	17	152	6	7.8	85	21	20	20	173	21	8.5	100	24	24	21	180	26
4277	Melampyrum bihariense	5.2	28	12	6	6	145	1	5.8	42	14	9	17	152	6	7.8	85	21	20	20	173	21	8.5	100	24	24	21	180	26
4278	Aquilegia subscaposa	5.2	28	12	6	6	145	1	5.8	42	14	9	17	152	6	7.8	85	21	20	20	173	21	8.5	100	24	24	21	180	26
4279	Viola joói	5.2	28	12	6	6	105	-12	5.8	42	14	9	14	122	-4	7.8	85	21	20	19	173	18	8.5	100	24	24	21	190	26
4280	Asperula capitata	6.2	45	12	6	6	75	-12	6.6	56	14	9	14	99	-6	8	89	21	20	17	171	11	8.5	100	24	24	19	195	17
4281	Alyssum repens	6.2	45	12	6	6	75	-12	6.6	56	14	9	14	99	-5	8	89	21	20	18	171	14	8.5	100	24	24	20	195	21
4282	Saponaria bellidifolia	6.2	45	12	6	6	125	-12	6.6	56	14	9	14	139	-6	8	89	21	20	17	181	11	8.5	100	24	24	19	195	17
4283	Pedicularis comosa campestris	6.2	45	12	6	6	125	-12	6.6	56	14	9	14	139	-6	8	89	21	20	17	181	11	8.5	100	24	24	19	195	17
4284	Festuca xanthina	6.2	45	12	6	6	105	-12	6.6	56	14	9	14	123	-6	8	89	21	20	17	177	11	8.5	100	24	24	19	195	17
4285	Saxifraga marginata	6.2	45	12	6	6	105	-12	6.6	56	14	9	14	123	-5	8	89	21	20	18	177	14	8.5	100	24	24	20	195	21
4286	Edraianthus graminifolius	6.2	45	12	6	6	125	-12	6.6	56	14	9	14	139	-6	8	89	21	20	17	181	11	8.5	100	24	24	19	195	17
4287	Conioselinum tataricum	6.2	45	12	6	6	125	-12	6.6	56	14	9	14	139	-6	8	89	21	20	17	181	11	8.5	100	24	24	19	195	17
4288	Seseli gracile	6.2	45	12	6	6	105	-12	6.6	56	14	9	14	123	-5	8	89	21	20	18	177	14	8.5	100	24	24	20	195	21
4289	Scorzonera rosea	3.6	11	16	12	12	90	-12	4.2	24	18	18	14	106	-5	6	66	24	36	18	154	14	6.7	80	26	42	20	170	21
4290	Alchemilla flabellata	3.6	11	16	12	12	90	-12	3.8	13	18	18	14	106	-5	4.4	22	24	36	18	154	14	4.6	25	26	42	20	170	21
4291	Carex melanostachya	5.2	30	12	8	8	185	-36	5.6	44	14	15	9	190	-29	7	86	23	38	13	205	-10	7.5	100	26	46	15	210	-4
4292	Ranunculus sardous	5.2	30	12	8	8	185	-36	5.6	44	14	15	9	190	-29	7	86	23	38	13	205	-10	7.5	100	26	46	15	210	-4
4293	Ranunculus lateriflorus	5.2	30	12	8	8	185	-36	5.6	44	14	15	9	190	-29	7	86	23	38	13	205	-10	7.5	100	26	46	15	210	-4
4294	Rorippa sylvestris kerneri 	5.2	30	12	8	8	185	-36	5.6	44	14	15	9	190	-29	7	86	23	38	13	205	-10	7.5	100	26	46	15	210	-4
4295	Lepidium latifolium	5.2	30	12	8	8	185	-46	5.6	44	14	15	7	190	-37	7	86	23	38	13	205	-12	7.5	100	26	46	15	210	-4
4296	Plantago cornuti	5.2	30	12	8	8	175	-36	5.6	44	14	15	9	182	-29	7	86	23	38	13	203	-10	7.5	100	26	46	15	210	-4
4297	Scorzonera parviflora	5.2	30	12	8	8	175	-36	5.6	44	14	15	9	182	-29	7	86	23	38	13	203	-10	7.5	100	26	46	15	210	-4
4298	Cyperus pannonicus	5.2	30	12	8	8	175	-36	5.6	44	14	15	9	182	-29	7	86	23	38	13	203	-10	7.5	100	26	46	15	210	-4
4299	Crypsis aculeata	5.2	30	12	8	8	175	-36	5.6	44	14	15	9	182	-29	7	86	23	38	13	203	-10	7.5	100	26	46	15	210	-4
4300	Salix repens rosmarinifolia	5.4	32	16	4	4	115	-46	5.8	45	18	14	8	134	-34	7	86	24	44	15	191	0	7.5	100	26	55	18	210	12
4301	Chrysopogon gryllus	5.4	32	16	4	4	175	-46	5.8	45	18	7	7	184	-38	7	86	24	16	12	211	-15	7.5	100	26	19	14	220	-8
4302	Erysimum canum	5.4	32	16	4	4	175	-46	5.8	45	18	6	7	184	-40	7	86	24	15	10	211	-23	7.5	100	26	18	12	220	-18
4303	Gypsophila paniculata	5.4	32	16	4	4	175	-46	5.8	45	18	6	7	184	-40	7	86	24	15	10	211	-23	7.5	100	26	18	12	220	-18
4304	Asperula setulosa	5.4	32	12	4	4	175	-46	5.8	45	14	6	7	184	-40	7	86	23	15	10	211	-23	7.5	100	26	18	12	220	-18
4305	Tragopogon floccosus	5.4	32	12	4	4	175	-46	5.9	45	14	6	7	184	-40	7.4	86	23	15	10	211	-23	8	100	26	18	12	220	-18
4306	Secale sylvestre	5.4	32	12	4	4	175	-46	5.8	45	14	6	7	184	-38	7	86	23	15	12	211	-15	7.5	100	26	18	14	220	-8
4307	Festuca beckeri	5.4	32	12	4	4	175	-46	5.8	45	14	6	7	184	-40	7	86	23	15	10	211	-23	7.5	100	26	18	12	220	-18
4308	Sabulina viscosa	5.4	32	16	4	4	175	-46	5.8	45	18	6	7	184	-38	7	86	24	15	12	211	-15	7.5	100	26	18	14	220	-8
4309	Viola kitaibeliana	5.4	32	16	4	4	175	-46	5.8	45	18	6	7	184	-40	7	86	24	15	10	211	-23	7.5	100	26	18	12	220	-18
4310	Nymphaea lotus	6.5	56	10	100	100	175	-27	6.9	64	11	100	11	184	-22	8.1	91	16	100	14	211	-8	8.5	100	18	100	15	220	-4
4311	Silene nivalis	3	3	15	4	4	80	-12	3.4	8	24	10	14	95	-7	4.6	23	51	31	17	140	7	5	28	60	38	18	155	12
